event_id,hourly_prod_id,event_type,cause_family,organ,element,operator_action,duration_minutes,comment
EV_7497a867,HP_bd6463e4,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,5,Generated production event
EV_df9746a9,HP_bd6463e4,machine_warmup,planned,machine,startup,warmup,7,Generated production event
EV_d88f0aac,HP_bd6463e4,other,other,unknown,unknown,unknown,8,Generated production event
EV_d4c3042a,HP_bd6463e4,product_detachment_fault,mechanical,delta_robot,gripper,product pick,3,Generated production event
EV_83b2c030,HP_bd6463e4,machine_warmup,planned,machine,startup,warmup,1,Generated production event
EV_97434c8a,HP_b2c2779b,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,3,Generated production event
EV_d316c102,HP_b2c2779b,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,12,Generated production event
EV_daa1125c,HP_b2c2779b,article_code_change,changeover,control_system,article_code,code update,11,Generated production event
EV_f73f1b2a,HP_b2c2779b,paper_roll_change,changeover,printing_unit,paper_roll,roll change,1,Generated production event
EV_9da253ee,HP_c1370ef1,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,17,Generated production event
EV_337b12a8,HP_c1370ef1,poor_material_supply,organization,supply_chain,logistics,supply adjustment,4,Generated production event
EV_e73ba17e,HP_c1370ef1,missing_film_imprint,quality,printing_unit,print_head,print check,3,Generated production event
EV_ea735c90,HP_c1370ef1,product_detachment_fault,mechanical,delta_robot,gripper,product pick,2,Generated production event
EV_7727d88d,HP_95b0a1f2,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,3,Generated production event
EV_ca73ba68,HP_95b0a1f2,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,9,Generated production event
EV_c6aee310,HP_95b0a1f2,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,4,Generated production event
EV_b0b7ad6e,HP_95b0a1f2,planned_maintenance,maintenance,maintenance,planned,maintenance,3,Generated production event
EV_ffd3e5dc,HP_95b0a1f2,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,3,Generated production event
EV_230b2934,HP_95b0a1f2,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,3,Generated production event
EV_6b76fdf2,HP_95b0a1f2,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,4,Generated production event
EV_e57fdb0b,HP_034076ee,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,7,Generated production event
EV_8aa209f6,HP_034076ee,case_packer_format_change,changeover,case_packer,format,format change,12,Generated production event
EV_74547c2a,HP_034076ee,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,7,Generated production event
EV_faa931b5,HP_92d26226,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,10,Generated production event
EV_6c75296f,HP_92d26226,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,5,Generated production event
EV_d3d5816f,HP_92d26226,cleaning,planned,line,cleaning,cleaning,6,Generated production event
EV_d46ee4c9,HP_92d26226,intermediate_changeover,changeover,line,format,changeover,4,Generated production event
EV_d9d202af,HP_92d26226,missing_film_imprint,quality,printing_unit,print_head,print check,1,Generated production event
EV_c9431d7e,HP_3821f5ff,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,16,Generated production event
EV_491e26cd,HP_3821f5ff,shift_handover,planned,organization,handover,handover,10,Generated production event
EV_73194e2c,HP_3821f5ff,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,1,Generated production event
EV_88498a9d,HP_25f8a455,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,19,Generated production event
EV_adc41220,HP_25f8a455,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,3,Generated production event
EV_71360651,HP_df580c0e,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,15,Generated production event
EV_545cba9c,HP_df580c0e,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,9,Generated production event
EV_2489ed2b,HP_f38ccf29,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,12,Generated production event
EV_917f3af8,HP_f38ccf29,destacker_jam,mechanical,destacker,tray_flow,tray clearance,10,Generated production event
EV_070af9c5,HP_f38ccf29,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,3,Generated production event
EV_f8b25d1a,HP_32727671,shift_handover,planned,organization,handover,handover,19,Generated production event
EV_5d7125a4,HP_32727671,stacker_jam,mechanical,stacker,tray_flow,tray clearance,4,Generated production event
EV_db4c211f,HP_32727671,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,1,Generated production event
EV_1f0a5c24,HP_906c709e,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,17,Generated production event
EV_948ddda1,HP_906c709e,small_product_output,process,upstream_process,throughput,process check,3,Generated production event
EV_f07149b1,HP_906c709e,machine_warmup,planned,machine,startup,warmup,1,Generated production event
EV_8c58ee1e,HP_93134b46,missing_film_imprint,quality,printing_unit,print_head,print check,15,Generated production event
EV_ff00d19b,HP_93134b46,planned_maintenance,maintenance,maintenance,planned,maintenance,3,Generated production event
EV_4399f88b,HP_93134b46,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,1,Generated production event
EV_a7096004,HP_9dc31b07,shift_handover,planned,organization,handover,handover,9,Generated production event
EV_d742b307,HP_9dc31b07,date_marking_change,changeover,printing_unit,date_format,date setup,6,Generated production event
EV_b974e461,HP_9dc31b07,material_shortage,organization,supply_chain,raw_material,material supply,5,Generated production event
EV_85610bd6,HP_9dc31b07,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,2,Generated production event
EV_292b6d22,HP_8c845bfa,product_detachment_fault,mechanical,delta_robot,gripper,product pick,18,Generated production event
EV_c00f053d,HP_8c845bfa,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,3,Generated production event
EV_a7dfe713,HP_8c845bfa,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,1,Generated production event
EV_065c79b6,HP_f73562da,product_length_out_of_range,quality,measurement_system,length_control,product rejection,9,Generated production event
EV_b6e00d8d,HP_f73562da,article_code_change,changeover,control_system,article_code,code update,7,Generated production event
EV_3f9e9df8,HP_f73562da,other,other,unknown,unknown,unknown,1,Generated production event
EV_86d88f8b,HP_49671738,case_packer_format_change,changeover,case_packer,format,format change,18,Generated production event
EV_e0638c81,HP_49671738,article_code_change,changeover,control_system,article_code,code update,3,Generated production event
EV_5b214f4e,HP_d09a9103,date_marking_change,changeover,printing_unit,date_format,date setup,13,Generated production event
EV_8df64339,HP_d09a9103,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,5,Generated production event
EV_ef45c72d,HP_d09a9103,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,4,Generated production event
EV_73e405db,HP_758568cc,short_break,planned,human,break,break,10,Alternating daily break
EV_9b4b30cc,HP_758568cc,destacker_jam,mechanical,destacker,tray_flow,tray clearance,3,Generated production event
EV_b0c2db70,HP_758568cc,film_retake,process,film_unit,film,film reposition,11,Generated production event
EV_966a6b8c,HP_758568cc,meeting,planned,organization,meeting,meeting,5,Generated production event
EV_81c6ae16,HP_5e7c67bb,short_break,planned,human,break,break,10,Alternating daily break
EV_a11187f6,HP_5e7c67bb,axis_collision,mechanical,robot_axis,axis,axis reset,8,Generated production event
EV_b48359c3,HP_5e7c67bb,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,6,Generated production event
EV_185e2820,HP_5e7c67bb,operator_break,planned,human,break,break,1,Generated production event
EV_02c12385,HP_fb526b4a,short_break,planned,human,break,break,10,Alternating daily break
EV_fe3a008f,HP_fb526b4a,other,other,unknown,unknown,unknown,13,Generated production event
EV_a4cc1a6c,HP_fb526b4a,material_shortage,organization,supply_chain,raw_material,material supply,2,Generated production event
EV_8192c6eb,HP_8dd3f6b6,short_break,planned,human,break,break,10,Alternating daily break
EV_19170b2d,HP_8dd3f6b6,other,other,unknown,unknown,unknown,18,Generated production event
EV_0f9c4d10,HP_a446e757,short_break,planned,human,break,break,10,Alternating daily break
EV_7d8d1bf0,HP_a446e757,poor_material_supply,organization,supply_chain,logistics,supply adjustment,5,Generated production event
EV_4e25234a,HP_a446e757,stacker_jam,mechanical,stacker,tray_flow,tray clearance,11,Generated production event
EV_1f2c9bfd,HP_a446e757,weigher_tank_change,changeover,weigher,tank,tank change,1,Generated production event
EV_43bad1b2,HP_b4185a1c,short_break,planned,human,break,break,10,Alternating daily break
EV_1a9b1067,HP_b4185a1c,other,other,unknown,unknown,unknown,4,Generated production event
EV_9d7fcc0f,HP_b4185a1c,cleaning,planned,line,cleaning,cleaning,3,Generated production event
EV_dad5ae19,HP_b4185a1c,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,3,Generated production event
EV_302d24ba,HP_b4185a1c,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,6,Generated production event
EV_2a69e21e,HP_b4185a1c,stacker_jam,mechanical,stacker,tray_flow,tray clearance,2,Generated production event
EV_6871d66a,HP_c878f4d5,short_break,planned,human,break,break,10,Alternating daily break
EV_92cd240d,HP_c878f4d5,destacker_jam,mechanical,destacker,tray_flow,tray clearance,3,Generated production event
EV_edf5bbb7,HP_c878f4d5,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,11,Generated production event
EV_7d347faa,HP_c878f4d5,article_code_change,changeover,control_system,article_code,code update,1,Generated production event
EV_328fb585,HP_964c244d,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,18,Generated production event
EV_80d00889,HP_7934ea30,machine_warmup,planned,machine,startup,warmup,11,Generated production event
EV_143ed87b,HP_7934ea30,intermediate_changeover,changeover,line,format,changeover,3,Generated production event
EV_a88c437e,HP_7934ea30,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,3,Generated production event
EV_178e8481,HP_3dd176c9,product_length_out_of_range,quality,measurement_system,length_control,product rejection,3,Generated production event
EV_9f1c7cc5,HP_3dd176c9,case_packer_format_change,changeover,case_packer,format,format change,14,Generated production event
EV_e65948af,HP_12b09fc5,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,4,Generated production event
EV_89f293d1,HP_12b09fc5,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,11,Generated production event
EV_e3600147,HP_12b09fc5,destacker_jam,mechanical,destacker,tray_flow,tray clearance,1,Generated production event
EV_8a2de784,HP_e43c97ba,film_retake,process,film_unit,film,film reposition,14,Generated production event
EV_d22f3607,HP_e43c97ba,missing_film_imprint,quality,printing_unit,print_head,print check,4,Generated production event
EV_e0ea73be,HP_e43c97ba,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,1,Generated production event
EV_ded6925a,HP_d65fee45,operator_break,planned,human,break,break,10,Generated production event
EV_537cd53f,HP_d65fee45,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,5,Generated production event
EV_7917a756,HP_d65fee45,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,3,Generated production event
EV_0433495d,HP_ed4ad7bc,door_safety_fault,electrical,safety_system,safety_door,reset safety,4,Generated production event
EV_683d4743,HP_ed4ad7bc,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,9,Generated production event
EV_a1b29964,HP_ed4ad7bc,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,4,Generated production event
EV_5e3aede1,HP_d9ee0512,short_break,planned,human,break,break,10,Alternating daily break
EV_62278015,HP_d9ee0512,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,4,Generated production event
EV_ce2a40a6,HP_d9ee0512,weigher_tank_change,changeover,weigher,tank,tank change,6,Generated production event
EV_b1bd9c7d,HP_d9ee0512,other,other,unknown,unknown,unknown,1,Generated production event
EV_588b163f,HP_7fe31082,short_break,planned,human,break,break,10,Alternating daily break
EV_637a7069,HP_7fe31082,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,7,Generated production event
EV_9f32af59,HP_16aba087,short_break,planned,human,break,break,10,Alternating daily break
EV_1bee2fc7,HP_16aba087,operator_break,planned,human,break,break,6,Generated production event
EV_e2cddfa2,HP_4fd66c9c,short_break,planned,human,break,break,10,Alternating daily break
EV_eadfeb02,HP_4fd66c9c,missing_film_imprint,quality,printing_unit,print_head,print check,3,Generated production event
EV_823b2b97,HP_4fd66c9c,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,5,Generated production event
EV_00d3cfb0,HP_4fd66c9c,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,2,Generated production event
EV_48b14502,HP_6072cda3,short_break,planned,human,break,break,10,Alternating daily break
EV_ff286867,HP_6072cda3,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,3,Generated production event
EV_a2530ec9,HP_6072cda3,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,3,Generated production event
EV_fb919754,HP_d41246ec,short_break,planned,human,break,break,10,Alternating daily break
EV_d88083e5,HP_d41246ec,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,11,Generated production event
EV_35b21f48,HP_f2fb5533,short_break,planned,human,break,break,10,Alternating daily break
EV_d3d309c7,HP_f2fb5533,stacker_jam,mechanical,stacker,tray_flow,tray clearance,4,Generated production event
EV_6ef5fb67,HP_f2fb5533,case_packer_format_change,changeover,case_packer,format,format change,5,Generated production event
EV_6ec3a3e8,HP_f2fb5533,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,1,Generated production event
EV_5ea61265,HP_1b3871d3,short_break,planned,human,break,break,10,Alternating daily break
EV_84432d9f,HP_1b3871d3,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,13,Generated production event
EV_09ad03ee,HP_1b3871d3,planned_maintenance,maintenance,maintenance,planned,maintenance,6,Generated production event
EV_f4d0b186,HP_8c63c692,short_break,planned,human,break,break,10,Alternating daily break
EV_6450b265,HP_8c63c692,unknown_event,other,unknown,unknown,unknown,7,Generated production event
EV_234080e5,HP_8c63c692,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,6,Generated production event
EV_da6f06f4,HP_8c63c692,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,1,Generated production event
EV_94e80476,HP_c72bd91a,short_break,planned,human,break,break,10,Alternating daily break
EV_a6bb8d9a,HP_c72bd91a,paper_roll_change,changeover,printing_unit,paper_roll,roll change,5,Generated production event
EV_c48ebda6,HP_c72bd91a,meeting,planned,organization,meeting,meeting,9,Generated production event
EV_783b7b6f,HP_c72bd91a,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,3,Generated production event
EV_07c2baf1,HP_b703efd3,short_break,planned,human,break,break,10,Alternating daily break
EV_d4e6ac76,HP_b703efd3,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,14,Generated production event
EV_00f1dd23,HP_b703efd3,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,1,Generated production event
EV_d843aafe,HP_1e559444,short_break,planned,human,break,break,10,Alternating daily break
EV_92b48350,HP_1e559444,unknown_event,other,unknown,unknown,unknown,7,Generated production event
EV_333ef6ee,HP_1e559444,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,8,Generated production event
EV_8b98c7b6,HP_1e559444,small_product_output,process,upstream_process,throughput,process check,3,Generated production event
EV_9d79f296,HP_1e559444,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,1,Generated production event
EV_4b55c69c,HP_de01d97e,short_break,planned,human,break,break,10,Alternating daily break
EV_568f6b22,HP_de01d97e,small_product_output,process,upstream_process,throughput,process check,11,Generated production event
EV_8f9b1dbe,HP_de01d97e,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,4,Generated production event
EV_faeb5c29,HP_de01d97e,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,3,Generated production event
EV_90123a62,HP_de01d97e,paper_roll_change,changeover,printing_unit,paper_roll,roll change,2,Generated production event
EV_95b3ea89,HP_4ef1fb31,short_break,planned,human,break,break,10,Alternating daily break
EV_7f96f80e,HP_4ef1fb31,intermediate_changeover,changeover,line,format,changeover,4,Generated production event
EV_8993ff41,HP_4ef1fb31,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,4,Generated production event
EV_b035a408,HP_4ef1fb31,poor_material_supply,organization,supply_chain,logistics,supply adjustment,7,Generated production event
EV_471389af,HP_4ef1fb31,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,2,Generated production event
EV_56ada6a0,HP_2a41e633,short_break,planned,human,break,break,10,Alternating daily break
EV_cc9cf897,HP_2a41e633,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,3,Generated production event
EV_c8e21cfb,HP_2a41e633,product_length_out_of_range,quality,measurement_system,length_control,product rejection,9,Generated production event
EV_4e51eae9,HP_2a41e633,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,1,Generated production event
EV_a809a598,HP_106e7ea0,short_break,planned,human,break,break,10,Alternating daily break
EV_9e0daaa8,HP_106e7ea0,shift_handover,planned,organization,handover,handover,6,Generated production event
EV_a841649d,HP_106e7ea0,operator_break,planned,human,break,break,4,Generated production event
EV_f4623d0d,HP_106e7ea0,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,2,Generated production event
EV_17b370e2,HP_7c142026,short_break,planned,human,break,break,10,Alternating daily break
EV_e121a8d4,HP_7c142026,missing_film_imprint,quality,printing_unit,print_head,print check,10,Generated production event
EV_3410142a,HP_7c142026,destacker_jam,mechanical,destacker,tray_flow,tray clearance,3,Generated production event
EV_059a2034,HP_7c142026,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,3,Generated production event
EV_5e1830be,HP_89176b7a,short_break,planned,human,break,break,10,Alternating daily break
EV_5b51eebb,HP_89176b7a,date_marking_change,changeover,printing_unit,date_format,date setup,4,Generated production event
EV_c0d24eca,HP_89176b7a,small_product_output,process,upstream_process,throughput,process check,7,Generated production event
EV_bcc380cc,HP_89176b7a,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,3,Generated production event
EV_c0d5c86c,HP_7dd94976,short_break,planned,human,break,break,10,Alternating daily break
EV_011159e7,HP_7dd94976,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,6,Generated production event
EV_c606d68f,HP_7dd94976,article_code_change,changeover,control_system,article_code,code update,3,Generated production event
EV_352835a6,HP_7dd94976,stacker_jam,mechanical,stacker,tray_flow,tray clearance,3,Generated production event
EV_a9ccb616,HP_e398f2e9,short_break,planned,human,break,break,10,Alternating daily break
EV_61cf8a03,HP_e398f2e9,material_shortage,organization,supply_chain,raw_material,material supply,12,Generated production event
EV_ff847d80,HP_e398f2e9,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,3,Generated production event
EV_e8757650,HP_19fea685,short_break,planned,human,break,break,10,Alternating daily break
EV_43fdc69c,HP_19fea685,material_shortage,organization,supply_chain,raw_material,material supply,9,Generated production event
EV_99fb7a70,HP_19fea685,other,other,unknown,unknown,unknown,3,Generated production event
EV_ed4e37cc,HP_aa445321,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,12,Generated production event
EV_12b48fd9,HP_aa445321,axis_collision,mechanical,robot_axis,axis,axis reset,4,Generated production event
EV_fb8d4d0b,HP_aa445321,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,1,Generated production event
EV_ae745197,HP_f76684b9,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,12,Generated production event
EV_5a7377b6,HP_f76684b9,unknown_event,other,unknown,unknown,unknown,10,Generated production event
EV_b79a4457,HP_02e64505,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,9,Generated production event
EV_12d4b88c,HP_02e64505,missing_film_imprint,quality,printing_unit,print_head,print check,6,Generated production event
EV_9993b934,HP_02e64505,small_product_output,process,upstream_process,throughput,process check,2,Generated production event
EV_eb9aa634,HP_b9f2a66a,meeting,planned,organization,meeting,meeting,20,Generated production event
EV_dd8d3aca,HP_b9f2a66a,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,2,Generated production event
EV_ab516e04,HP_f5f7b4e1,article_code_change,changeover,control_system,article_code,code update,9,Generated production event
EV_78941fda,HP_f5f7b4e1,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,7,Generated production event
EV_99fd0dca,HP_f5f7b4e1,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,3,Generated production event
EV_d3866d84,HP_3a2d7cb4,intermediate_changeover,changeover,line,format,changeover,18,Generated production event
EV_d8df43f8,HP_3a7f6d9b,film_retake,process,film_unit,film,film reposition,7,Generated production event
EV_03075579,HP_3a7f6d9b,paper_roll_change,changeover,printing_unit,paper_roll,roll change,15,Generated production event
EV_e5fd5a5a,HP_7e204cc1,planned_maintenance,maintenance,maintenance,planned,maintenance,18,Generated production event
EV_c80a0e26,HP_7e204cc1,meeting,planned,organization,meeting,meeting,6,Generated production event
EV_d7083d53,HP_7e204cc1,machine_warmup,planned,machine,startup,warmup,3,Generated production event
EV_bcb74c33,HP_595ac597,intermediate_changeover,changeover,line,format,changeover,20,Generated production event
EV_1aeaf355,HP_595ac597,door_safety_fault,electrical,safety_system,safety_door,reset safety,5,Generated production event
EV_501a400a,HP_595ac597,machine_warmup,planned,machine,startup,warmup,2,Generated production event
EV_be4ceb03,HP_8ba0891d,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,10,Generated production event
EV_afc1b702,HP_8ba0891d,poor_material_supply,organization,supply_chain,logistics,supply adjustment,5,Generated production event
EV_dd77eaf8,HP_8ba0891d,other,other,unknown,unknown,unknown,3,Generated production event
EV_3687153d,HP_8ba0891d,operator_break,planned,human,break,break,8,Generated production event
EV_6be13ef0,HP_267caaec,material_shortage,organization,supply_chain,raw_material,material supply,16,Generated production event
EV_d489caa8,HP_267caaec,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,3,Generated production event
EV_b552903e,HP_267caaec,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,5,Generated production event
EV_0a5e7557,HP_267caaec,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,1,Generated production event
EV_9875eef0,HP_585e8847,meeting,planned,organization,meeting,meeting,10,Generated production event
EV_b233f259,HP_585e8847,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,8,Generated production event
EV_3ed2b3c4,HP_585e8847,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,6,Generated production event
EV_e11c7ca3,HP_585e8847,meeting,planned,organization,meeting,meeting,2,Generated production event
EV_5060a183,HP_eadee2d3,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,18,Generated production event
EV_1e182f68,HP_eadee2d3,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,5,Generated production event
EV_d453129b,HP_eadee2d3,intermediate_changeover,changeover,line,format,changeover,2,Generated production event
EV_9adc461e,HP_24a6ca4e,destacker_jam,mechanical,destacker,tray_flow,tray clearance,14,Generated production event
EV_4b95756e,HP_24a6ca4e,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,8,Generated production event
EV_99c02a23,HP_24a6ca4e,article_code_change,changeover,control_system,article_code,code update,2,Generated production event
EV_abacdc1c,HP_6851ce16,poor_material_supply,organization,supply_chain,logistics,supply adjustment,18,Generated production event
EV_c0864fbf,HP_6851ce16,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,2,Generated production event
EV_ebac2f29,HP_98cd4372,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,5,Generated production event
EV_ac5bd0eb,HP_98cd4372,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,3,Generated production event
EV_2119eebe,HP_98cd4372,product_detachment_fault,mechanical,delta_robot,gripper,product pick,3,Generated production event
EV_46fdae17,HP_98cd4372,material_shortage,organization,supply_chain,raw_material,material supply,4,Generated production event
EV_7f424e56,HP_98cd4372,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,4,Generated production event
EV_8b0ef185,HP_98cd4372,cleaning,planned,line,cleaning,cleaning,3,Generated production event
EV_5586e8ba,HP_c1d6f7fa,shift_handover,planned,organization,handover,handover,16,Generated production event
EV_1137ed88,HP_c1d6f7fa,article_code_change,changeover,control_system,article_code,code update,4,Generated production event
EV_ff1d81c1,HP_c1d6f7fa,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,3,Generated production event
EV_10103664,HP_c1d6f7fa,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,1,Generated production event
EV_bae96f85,HP_c921771a,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,9,Generated production event
EV_6b3ab256,HP_c921771a,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,12,Generated production event
EV_4f5b56d8,HP_2635266b,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,9,Generated production event
EV_4358acd8,HP_2635266b,missing_film_imprint,quality,printing_unit,print_head,print check,4,Generated production event
EV_ac7abf65,HP_2635266b,operator_break,planned,human,break,break,3,Generated production event
EV_8af6d0eb,HP_2635266b,machine_warmup,planned,machine,startup,warmup,4,Generated production event
EV_954b68e8,HP_2635266b,small_product_output,process,upstream_process,throughput,process check,2,Generated production event
EV_96cf5960,HP_52c8c395,film_retake,process,film_unit,film,film reposition,18,Generated production event
EV_d409c09f,HP_52c8c395,cleaning,planned,line,cleaning,cleaning,5,Generated production event
EV_413919b6,HP_6c776374,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,6,Generated production event
EV_ace4a5f5,HP_6c776374,poor_material_supply,organization,supply_chain,logistics,supply adjustment,8,Generated production event
EV_2b741927,HP_6c776374,article_code_change,changeover,control_system,article_code,code update,7,Generated production event
EV_ae003cc6,HP_6c776374,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,2,Generated production event
EV_e09afe17,HP_22e43d09,short_break,planned,human,break,break,10,Alternating daily break
EV_d401024b,HP_22e43d09,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,7,Generated production event
EV_4bc829ac,HP_79a6eb5f,short_break,planned,human,break,break,10,Alternating daily break
EV_2fc43bd4,HP_79a6eb5f,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,3,Generated production event
EV_f385d5a5,HP_79a6eb5f,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,4,Generated production event
EV_96230e1f,HP_79a6eb5f,product_detachment_fault,mechanical,delta_robot,gripper,product pick,1,Generated production event
EV_c180ce53,HP_0972ee51,short_break,planned,human,break,break,10,Alternating daily break
EV_8dc83f12,HP_0972ee51,case_packer_format_change,changeover,case_packer,format,format change,9,Generated production event
EV_1f225005,HP_0972ee51,intermediate_changeover,changeover,line,format,changeover,2,Generated production event
EV_4aaf406d,HP_f9902439,short_break,planned,human,break,break,10,Alternating daily break
EV_e133fbfa,HP_f9902439,paper_roll_change,changeover,printing_unit,paper_roll,roll change,4,Generated production event
EV_6e1a7028,HP_f9902439,weigher_tank_change,changeover,weigher,tank,tank change,3,Generated production event
EV_d01246ec,HP_f9902439,shift_handover,planned,organization,handover,handover,1,Generated production event
EV_115d8ea6,HP_290e01b6,short_break,planned,human,break,break,10,Alternating daily break
EV_774d70a8,HP_290e01b6,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,8,Generated production event
EV_c0793910,HP_290e01b6,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,3,Generated production event
EV_ffa9fb21,HP_2cc8a501,short_break,planned,human,break,break,10,Alternating daily break
